,Time,Value
0,2018-02-24 04:35:00.258,14.4
1,2018-02-24 04:35:01.259,14.99
2,2018-02-24 04:35:03.259,15.25
3,2018-02-24 04:35:04.266,16.03
4,2018-02-24 04:35:05.267,14.48
5,2018-02-24 04:35:06.259,14.23
6,2018-02-24 04:35:07.260,14.74
7,2018-02-24 04:35:08.259,15.77
8,2018-02-24 04:35:09.259,15.94
9,2018-02-24 04:35:10.259,14.65
10,2018-02-24 04:35:11.275,14.31
11,2018-02-24 04:35:12.260,15.42
12,2018-02-24 04:35:13.261,15.34
13,2018-02-24 04:35:14.287,14.99
14,2018-02-24 04:35:15.261,15.42
15,2018-02-24 04:35:16.262,15.34
16,2018-02-24 04:35:17.262,14.99
17,2018-02-24 04:35:18.263,16.29
18,2018-02-24 04:35:19.264,15.94
19,2018-02-24 04:35:20.264,15.51
20,2018-02-24 04:35:21.381,15.25
21,2018-02-24 04:35:22.272,15.34
22,2018-02-24 04:35:23.348,15.51
23,2018-02-24 04:35:24.266,15.08
24,2018-02-24 04:35:25.264,14.9
25,2018-02-24 04:35:26.264,14.99
26,2018-02-24 04:35:28.271,15.68
27,2018-02-24 04:35:29.266,15.77
28,2018-02-24 04:35:30.266,15.94
29,2018-02-24 04:35:31.266,15.68
30,2018-02-24 04:35:32.270,14.23
31,2018-02-24 04:35:33.257,13.8
32,2018-02-24 04:35:34.255,15.77
33,2018-02-24 04:35:35.253,15.51
34,2018-02-24 04:35:37.295,15.6
35,2018-02-24 04:35:38.263,14.57
36,2018-02-24 04:35:39.321,14.82
37,2018-02-24 04:35:40.255,15.6
38,2018-02-24 04:35:41.255,14.9
39,2018-02-24 04:35:42.255,14.31
40,2018-02-24 04:35:43.255,14.4
41,2018-02-24 04:35:44.256,13.88
42,2018-02-24 04:35:45.257,13.97
43,2018-02-24 04:35:46.257,14.31
44,2018-02-24 04:35:47.256,14.65
45,2018-02-24 04:35:48.263,15.94
46,2018-02-24 04:35:49.382,14.65
47,2018-02-24 04:35:50.260,15.16
48,2018-02-24 04:35:51.259,13.88
49,2018-02-24 04:35:52.258,13.97
50,2018-02-24 04:35:53.290,14.48
51,2018-02-24 04:35:54.266,15.25
52,2018-02-24 04:35:55.261,15.68
53,2018-02-24 04:35:56.260,15.08
54,2018-02-24 04:35:57.261,15.77
55,2018-02-24 04:35:58.269,13.53
56,2018-02-24 04:35:59.346,13.88
57,2018-02-24 04:36:00.264,15.42
58,2018-02-24 04:36:01.263,15.51
59,2018-02-24 04:36:02.270,16.64
60,2018-02-24 04:36:03.264,15.6
61,2018-02-24 04:36:04.267,16.12
62,2018-02-24 04:36:05.263,13.0
63,2018-02-24 04:36:06.264,14.82
64,2018-02-24 04:36:07.264,15.16
65,2018-02-24 04:36:08.268,13.97
66,2018-02-24 04:36:09.266,12.38
67,2018-02-24 04:36:10.265,15.08
68,2018-02-24 04:36:11.265,14.74
69,2018-02-24 04:36:12.273,14.99
70,2018-02-24 04:36:13.267,14.4
71,2018-02-24 04:36:14.266,15.94
72,2018-02-24 04:36:15.270,15.34
73,2018-02-24 04:36:16.267,15.08
74,2018-02-24 04:36:17.269,15.16
75,2018-02-24 04:36:18.267,16.03
76,2018-02-24 04:36:19.275,13.44
77,2018-02-24 04:36:20.271,14.82
78,2018-02-24 04:36:21.272,15.77
79,2018-02-24 04:36:22.270,16.29
80,2018-02-24 04:36:23.272,13.0
81,2018-02-24 04:36:24.272,13.44
82,2018-02-24 04:36:25.275,14.99
83,2018-02-24 04:36:27.273,13.18
84,2018-02-24 04:36:30.273,15.68
85,2018-02-24 04:36:32.274,14.99
86,2018-02-24 04:36:34.274,12.47
87,2018-02-24 04:36:35.275,14.57
88,2018-02-24 04:36:36.275,14.82
89,2018-02-24 04:36:37.287,14.14
90,2018-02-24 04:36:38.275,12.92
91,2018-02-24 04:36:39.278,12.65
92,2018-02-24 04:36:40.276,11.94
93,2018-02-24 04:36:41.276,11.85
94,2018-02-24 04:36:42.277,12.65
95,2018-02-24 04:36:43.276,14.57
96,2018-02-24 04:36:44.278,13.8
97,2018-02-24 04:36:46.277,12.83
98,2018-02-24 04:36:47.278,13.27
99,2018-02-24 04:36:48.277,12.65
100,2018-02-24 04:36:49.278,13.18
101,2018-02-24 04:36:50.279,13.09
102,2018-02-24 04:36:51.278,13.88
103,2018-02-24 04:36:52.279,13.36
104,2018-02-24 04:36:53.279,12.2
105,2018-02-24 04:36:54.279,12.83
106,2018-02-24 04:36:55.279,13.62
107,2018-02-24 04:36:57.281,13.97
108,2018-02-24 04:36:58.280,12.2
109,2018-02-24 04:36:59.288,13.53
110,2018-02-24 04:37:00.366,13.18
111,2018-02-24 04:37:01.281,12.65
112,2018-02-24 04:37:02.282,14.06
