,Time,Value
0,2018-02-13 01:05:00.031,0.157524
1,2018-02-13 01:05:00.131,0.15748199999999998
2,2018-02-13 01:05:00.231,0.15745299999999998
3,2018-02-13 01:05:00.331,0.15743
4,2018-02-13 01:05:00.431,0.157402
5,2018-02-13 01:05:00.531,0.15739
6,2018-02-13 01:05:00.631,0.15737099999999998
7,2018-02-13 01:05:00.731,0.15736899999999998
8,2018-02-13 01:05:00.831,0.157358
9,2018-02-13 01:05:00.931,0.157351
10,2018-02-13 01:05:01.031,0.157354
11,2018-02-13 01:05:01.132,0.15734499999999998
12,2018-02-13 01:05:01.231,0.15733699999999998
13,2018-02-13 01:05:01.331,0.157319
14,2018-02-13 01:05:01.432,0.15729500000000002
15,2018-02-13 01:05:01.531,0.15728399999999998
16,2018-02-13 01:05:01.631,0.157269
17,2018-02-13 01:05:01.731,0.157276
18,2018-02-13 01:05:01.831,0.157303
19,2018-02-13 01:05:01.931,0.157349
20,2018-02-13 01:05:02.031,0.157403
21,2018-02-13 01:05:02.132,0.157461
22,2018-02-13 01:05:02.231,0.157529
23,2018-02-13 01:05:02.332,0.157603
24,2018-02-13 01:05:02.432,0.157694
25,2018-02-13 01:05:02.532,0.157799
26,2018-02-13 01:05:02.633,0.157914
27,2018-02-13 01:05:02.732,0.158039
28,2018-02-13 01:05:02.832,0.15817299999999998
29,2018-02-13 01:05:02.932,0.158323
30,2018-02-13 01:05:03.033,0.15847799999999998
31,2018-02-13 01:05:03.132,0.158632
32,2018-02-13 01:05:03.233,0.158797
33,2018-02-13 01:05:03.331,0.15894899999999998
34,2018-02-13 01:05:03.431,0.159113
35,2018-02-13 01:05:03.531,0.159276
36,2018-02-13 01:05:03.631,0.15943800000000002
37,2018-02-13 01:05:03.731,0.15963
38,2018-02-13 01:05:03.831,0.15981099999999998
39,2018-02-13 01:05:03.931,0.160002
40,2018-02-13 01:05:04.031,0.16021400000000002
41,2018-02-13 01:05:04.131,0.160418
42,2018-02-13 01:05:04.231,0.160621
43,2018-02-13 01:05:04.331,0.16084500000000002
