,Time,Value
0,2018-01-24 11:15:00.032,-0.019869
1,2018-01-24 11:15:00.132,-0.020146999999999998
2,2018-01-24 11:15:00.232,-0.020347999999999998
3,2018-01-24 11:15:00.332,-0.020626
4,2018-01-24 11:15:00.432,-0.020865
5,2018-01-24 11:15:00.532,-0.021088
6,2018-01-24 11:15:00.632,-0.021181
7,2018-01-24 11:15:00.732,-0.021293
8,2018-01-24 11:15:00.832,-0.021287999999999998
9,2018-01-24 11:15:00.933,-0.021363999999999998
10,2018-01-24 11:15:01.032,-0.021233
11,2018-01-24 11:15:01.131,-0.02123
12,2018-01-24 11:15:01.231,-0.021237
13,2018-01-24 11:15:01.331,-0.02125
14,2018-01-24 11:15:01.431,-0.021387
15,2018-01-24 11:15:01.531,-0.021523
16,2018-01-24 11:15:01.631,-0.02175
17,2018-01-24 11:15:01.731,-0.021943999999999998
18,2018-01-24 11:15:01.831,-0.022207
19,2018-01-24 11:15:01.932,-0.022413
20,2018-01-24 11:15:02.031,-0.02257
21,2018-01-24 11:15:02.132,-0.022644
22,2018-01-24 11:15:02.232,-0.022662
23,2018-01-24 11:15:02.332,-0.022548
24,2018-01-24 11:15:02.432,-0.022424
25,2018-01-24 11:15:02.532,-0.022234999999999998
26,2018-01-24 11:15:02.632,-0.021919
27,2018-01-24 11:15:02.732,-0.021646
28,2018-01-24 11:15:02.832,-0.021446
29,2018-01-24 11:15:02.932,-0.021196
30,2018-01-24 11:15:03.032,-0.021077
31,2018-01-24 11:15:03.133,-0.020913
32,2018-01-24 11:15:03.232,-0.020826
33,2018-01-24 11:15:03.332,-0.020756
34,2018-01-24 11:15:03.432,-0.020725999999999998
35,2018-01-24 11:15:03.532,-0.020707
36,2018-01-24 11:15:03.632,-0.020583
37,2018-01-24 11:15:03.732,-0.020424
38,2018-01-24 11:15:03.832,-0.020252000000000003
39,2018-01-24 11:15:03.932,-0.020030000000000003
40,2018-01-24 11:15:04.032,-0.019645
41,2018-01-24 11:15:04.132,-0.019256
42,2018-01-24 11:15:04.232,-0.018792
43,2018-01-24 11:15:04.332,-0.018434
44,2018-01-24 11:15:04.432,-0.018012999999999998
45,2018-01-24 11:15:04.532,-0.017686999999999998
46,2018-01-24 11:15:04.632,-0.017373
47,2018-01-24 11:15:04.732,-0.017116
48,2018-01-24 11:15:04.833,-0.016888
49,2018-01-24 11:15:04.933,-0.01676
50,2018-01-24 11:15:05.032,-0.016585
51,2018-01-24 11:15:05.133,-0.016401
52,2018-01-24 11:15:05.233,-0.016159
53,2018-01-24 11:15:05.333,-0.015913
54,2018-01-24 11:15:05.433,-0.015635
55,2018-01-24 11:15:05.533,-0.015285
56,2018-01-24 11:15:05.633,-0.014931
57,2018-01-24 11:15:05.733,-0.014518
58,2018-01-24 11:15:05.833,-0.014171
59,2018-01-24 11:15:05.933,-0.013787
60,2018-01-24 11:15:06.033,-0.01344
61,2018-01-24 11:15:06.131,-0.013125
62,2018-01-24 11:15:06.231,-0.01286
63,2018-01-24 11:15:06.331,-0.012661
