,Time,Value
0,2018-01-06 07:45:00.038,-1.300876
1,2018-01-06 07:45:00.138,-1.300876
2,2018-01-06 07:45:00.238,-1.300876
3,2018-01-06 07:45:00.338,-1.300876
4,2018-01-06 07:45:00.438,-1.127573
5,2018-01-06 07:45:00.538,-1.127573
6,2018-01-06 07:45:00.639,-1.127573
7,2018-01-06 07:45:00.738,-1.127573
8,2018-01-06 07:45:00.838,-1.127573
9,2018-01-06 07:45:00.939,-1.127573
10,2018-01-06 07:45:01.038,-1.127573
11,2018-01-06 07:45:01.138,-1.127573
12,2018-01-06 07:45:01.238,-1.127573
13,2018-01-06 07:45:01.339,-1.127573
14,2018-01-06 07:45:01.439,-0.963016
15,2018-01-06 07:45:01.539,-0.963016
16,2018-01-06 07:45:01.640,-0.963016
17,2018-01-06 07:45:01.739,-0.963016
18,2018-01-06 07:45:01.839,-0.963016
19,2018-01-06 07:45:01.939,-0.963016
20,2018-01-06 07:45:02.040,-0.963016
21,2018-01-06 07:45:02.139,-0.963016
22,2018-01-06 07:45:02.239,-0.963016
23,2018-01-06 07:45:02.339,-0.963016
24,2018-01-06 07:45:02.439,-0.910439
25,2018-01-06 07:45:02.539,-0.910439
26,2018-01-06 07:45:02.639,-0.910439
27,2018-01-06 07:45:02.739,-0.910439
28,2018-01-06 07:45:02.839,-0.910439
29,2018-01-06 07:45:02.939,-0.910439
30,2018-01-06 07:45:03.039,-0.910439
31,2018-01-06 07:45:03.139,-0.910439
32,2018-01-06 07:45:03.240,-0.910439
33,2018-01-06 07:45:03.337,-0.910439
34,2018-01-06 07:45:03.438,-0.970692
35,2018-01-06 07:45:03.537,-0.970692
36,2018-01-06 07:45:03.638,-0.970692
37,2018-01-06 07:45:03.738,-0.970692
38,2018-01-06 07:45:03.838,-0.970692
39,2018-01-06 07:45:03.937,-0.970692
40,2018-01-06 07:45:04.037,-0.970692
41,2018-01-06 07:45:04.137,-0.970692
42,2018-01-06 07:45:04.238,-0.970692
43,2018-01-06 07:45:04.338,-0.970692
44,2018-01-06 07:45:04.438,-1.027733
45,2018-01-06 07:45:04.539,-1.027733
46,2018-01-06 07:45:04.638,-1.027733
47,2018-01-06 07:45:04.738,-1.027733
48,2018-01-06 07:45:04.838,-1.027733
49,2018-01-06 07:45:04.938,-1.027733
50,2018-01-06 07:45:05.038,-1.027733
51,2018-01-06 07:45:05.139,-1.027733
52,2018-01-06 07:45:05.238,-1.027733
53,2018-01-06 07:45:05.338,-1.027733
54,2018-01-06 07:45:05.438,-1.088168
55,2018-01-06 07:45:05.538,-1.088168
56,2018-01-06 07:45:05.638,-1.088168
57,2018-01-06 07:45:05.738,-1.088168
58,2018-01-06 07:45:05.838,-1.088168
59,2018-01-06 07:45:05.938,-1.088168
60,2018-01-06 07:45:06.038,-1.088168
61,2018-01-06 07:45:06.138,-1.088168
