,Time,Value
0,2018-01-09 09:25:00.000,143.81
1,2018-01-09 09:25:00.200,143.81
2,2018-01-09 09:25:00.400,143.81
3,2018-01-09 09:25:00.600,143.81
4,2018-01-09 09:25:00.800,143.81
5,2018-01-09 09:25:01.000,143.81
6,2018-01-09 09:25:01.200,143.81
7,2018-01-09 09:25:01.400,143.81
8,2018-01-09 09:25:01.600,143.81
9,2018-01-09 09:25:01.800,143.81
10,2018-01-09 09:25:02.000,143.81
11,2018-01-09 09:25:02.200,143.81
12,2018-01-09 09:25:02.400,143.81
13,2018-01-09 09:25:02.600,143.81
14,2018-01-09 09:25:02.800,143.81
15,2018-01-09 09:25:03.000,143.81
16,2018-01-09 09:25:03.200,143.81
17,2018-01-09 09:25:03.400,143.81
18,2018-01-09 09:25:03.600,143.81
19,2018-01-09 09:25:03.800,143.81
20,2018-01-09 09:25:04.000,143.81
21,2018-01-09 09:25:04.200,143.81
22,2018-01-09 09:25:04.400,143.81
23,2018-01-09 09:25:04.600,143.81
24,2018-01-09 09:25:04.800,143.81
25,2018-01-09 09:25:05.000,143.81
26,2018-01-09 09:25:05.200,143.81
27,2018-01-09 09:25:05.400,143.81
28,2018-01-09 09:25:05.600,143.81
29,2018-01-09 09:25:05.800,143.81
30,2018-01-09 09:25:06.000,143.81
31,2018-01-09 09:25:06.200,143.81
32,2018-01-09 09:25:06.400,143.81
33,2018-01-09 09:25:06.600,143.81
34,2018-01-09 09:25:06.800,143.81
35,2018-01-09 09:25:07.000,143.81
36,2018-01-09 09:25:07.200,143.81
37,2018-01-09 09:25:07.400,143.81
38,2018-01-09 09:25:07.600,143.81
39,2018-01-09 09:25:07.800,143.81
40,2018-01-09 09:25:08.000,143.81
41,2018-01-09 09:25:08.200,143.81
42,2018-01-09 09:25:08.400,143.81
43,2018-01-09 09:25:08.600,143.81
44,2018-01-09 09:25:08.800,143.81
45,2018-01-09 09:25:09.000,143.81
46,2018-01-09 09:25:09.200,143.81
47,2018-01-09 09:25:09.400,143.81
48,2018-01-09 09:25:09.600,143.81
49,2018-01-09 09:25:09.800,143.81
50,2018-01-09 09:25:10.000,143.81
51,2018-01-09 09:25:10.200,143.81
52,2018-01-09 09:25:10.400,143.81
53,2018-01-09 09:25:10.600,143.81
54,2018-01-09 09:25:10.800,143.81
55,2018-01-09 09:25:11.000,143.81
56,2018-01-09 09:25:11.200,143.81
57,2018-01-09 09:25:11.400,143.81
58,2018-01-09 09:25:11.600,143.81
59,2018-01-09 09:25:11.800,143.81
60,2018-01-09 09:25:12.000,143.81
61,2018-01-09 09:25:12.200,143.81
62,2018-01-09 09:25:12.400,143.81
63,2018-01-09 09:25:12.600,143.81
64,2018-01-09 09:25:12.800,143.81
65,2018-01-09 09:25:13.000,143.81
66,2018-01-09 09:25:13.200,143.81
67,2018-01-09 09:25:13.400,143.81
68,2018-01-09 09:25:13.600,143.81
69,2018-01-09 09:25:13.800,143.81
70,2018-01-09 09:25:14.000,143.81
71,2018-01-09 09:25:14.200,143.81
72,2018-01-09 09:25:14.400,143.81
73,2018-01-09 09:25:14.600,143.81
74,2018-01-09 09:25:14.800,143.81
75,2018-01-09 09:25:15.000,143.81
76,2018-01-09 09:25:15.200,143.81
77,2018-01-09 09:25:15.400,143.81
78,2018-01-09 09:25:15.600,143.81
79,2018-01-09 09:25:15.800,143.81
80,2018-01-09 09:25:16.000,143.81
81,2018-01-09 09:25:16.200,143.81
82,2018-01-09 09:25:16.400,143.81
83,2018-01-09 09:25:16.600,143.81
84,2018-01-09 09:25:16.800,143.81
85,2018-01-09 09:25:17.000,143.81
86,2018-01-09 09:25:17.200,143.81
87,2018-01-09 09:25:17.400,143.81
88,2018-01-09 09:25:17.600,143.81
89,2018-01-09 09:25:17.800,143.81
90,2018-01-09 09:25:18.000,143.81
91,2018-01-09 09:25:18.200,143.81
92,2018-01-09 09:25:18.400,143.81
93,2018-01-09 09:25:18.600,143.81
94,2018-01-09 09:25:18.800,143.81
95,2018-01-09 09:25:19.000,143.81
96,2018-01-09 09:25:19.200,143.81
97,2018-01-09 09:25:19.400,143.81
98,2018-01-09 09:25:19.600,143.81
99,2018-01-09 09:25:19.800,143.81
100,2018-01-09 09:25:20.000,143.81
101,2018-01-09 09:25:20.200,143.81
102,2018-01-09 09:25:20.400,143.81
103,2018-01-09 09:25:20.600,143.81
