,Time,Value
11192,2018-01-24 11:43:39.277,0.156333
11193,2018-01-24 11:43:39.376,0.156547
11194,2018-01-24 11:43:39.477,0.15672899999999998
11195,2018-01-24 11:43:39.577,0.156891
11196,2018-01-24 11:43:39.677,0.157022
11197,2018-01-24 11:43:39.778,0.157128
11198,2018-01-24 11:43:39.877,0.1572
11199,2018-01-24 11:43:39.977,0.157237
11200,2018-01-24 11:43:40.078,0.157246
11201,2018-01-24 11:43:40.177,0.15722
11202,2018-01-24 11:43:40.277,0.157166
11203,2018-01-24 11:43:40.377,0.157084
11204,2018-01-24 11:43:40.477,0.15697999999999998
11205,2018-01-24 11:43:40.577,0.15684299999999998
11206,2018-01-24 11:43:40.676,0.156695
11207,2018-01-24 11:43:40.776,0.15651199999999998
11208,2018-01-24 11:43:40.876,0.156305
11209,2018-01-24 11:43:40.976,0.156073
11210,2018-01-24 11:43:41.076,0.155806
11211,2018-01-24 11:43:41.177,0.15551800000000002
11212,2018-01-24 11:43:41.276,0.155198
11213,2018-01-24 11:43:41.376,0.154852
11214,2018-01-24 11:43:41.477,0.15447
11215,2018-01-24 11:43:41.577,0.15406599999999998
11216,2018-01-24 11:43:41.676,0.153641
11217,2018-01-24 11:43:41.776,0.153169
11218,2018-01-24 11:43:41.877,0.152685
11219,2018-01-24 11:43:41.977,0.15217899999999998
11220,2018-01-24 11:43:42.076,0.15165199999999998
11221,2018-01-24 11:43:42.176,0.15109999999999998
11222,2018-01-24 11:43:42.276,0.15053
11223,2018-01-24 11:43:42.377,0.149928
11224,2018-01-24 11:43:42.477,0.149327
11225,2018-01-24 11:43:42.577,0.14871700000000002
11226,2018-01-24 11:43:42.677,0.148106
11227,2018-01-24 11:43:42.777,0.1475
11228,2018-01-24 11:43:42.877,0.146921
11229,2018-01-24 11:43:42.977,0.14634
11230,2018-01-24 11:43:43.077,0.145785
11231,2018-01-24 11:43:43.177,0.145248
11232,2018-01-24 11:43:43.278,0.14471699999999998
11233,2018-01-24 11:43:43.378,0.14421599999999998
11234,2018-01-24 11:43:43.478,0.14371199999999998
11235,2018-01-24 11:43:43.577,0.143229
11236,2018-01-24 11:43:43.678,0.142768
11237,2018-01-24 11:43:43.778,0.142317
11238,2018-01-24 11:43:43.877,0.141904
11239,2018-01-24 11:43:43.977,0.141531
11240,2018-01-24 11:43:44.078,0.141198
11241,2018-01-24 11:43:44.177,0.14091099999999998
11242,2018-01-24 11:43:44.277,0.140677
11243,2018-01-24 11:43:44.377,0.140483
11244,2018-01-24 11:43:44.477,0.14033199999999998
11245,2018-01-24 11:43:44.577,0.14024799999999998
11246,2018-01-24 11:43:44.677,0.140215
11247,2018-01-24 11:43:44.777,0.14023
11248,2018-01-24 11:43:44.877,0.140298
11249,2018-01-24 11:43:44.977,0.14043599999999998
11250,2018-01-24 11:43:45.077,0.140638
11251,2018-01-24 11:43:45.177,0.1409
11252,2018-01-24 11:43:45.277,0.141221
11253,2018-01-24 11:43:45.378,0.14159000000000002
11254,2018-01-24 11:43:45.478,0.141991
11255,2018-01-24 11:43:45.576,0.14243699999999998
11256,2018-01-24 11:43:45.676,0.142899
11257,2018-01-24 11:43:45.776,0.143393
11258,2018-01-24 11:43:45.876,0.143898
11259,2018-01-24 11:43:45.976,0.144433
11260,2018-01-24 11:43:46.076,0.144984
11261,2018-01-24 11:43:46.176,0.145562
11262,2018-01-24 11:43:46.276,0.14615999999999998
11263,2018-01-24 11:43:46.376,0.146777
11264,2018-01-24 11:43:46.476,0.14740399999999998
11265,2018-01-24 11:43:46.576,0.148029
11266,2018-01-24 11:43:46.676,0.148643
11267,2018-01-24 11:43:46.776,0.14923599999999998
11268,2018-01-24 11:43:46.876,0.14979499999999998
